word,length,type,hsk_levels,appears_in_multiple_levels
理会,2,compound,7,no
理发,2,compound,3|4|5|6|7,yes
理念,2,compound,7,no
理性,2,compound,7,no
理想,2,compound,2|3|4|5|6|7,yes
理所当然,4,compound,7,no
理智,2,compound,6|7,yes
理由,2,compound,3|4|5|6|7,yes
理直气壮,4,compound,7,no
理睬,2,compound,7,no
理科,2,compound,7,no
理解,2,compound,3|4|5|6|7,yes
理论,2,compound,3|4|5|6|7,yes
理财,2,compound,6|7,yes
琢磨,2,compound,7,no
琴,1,single,5|6|7,yes
瑞雪,2,compound,7,no
瑰宝,2,compound,7,no
瓜,1,single,4|5|6|7,yes
瓜分,2,compound,7,no
瓜子,2,compound,7,no
瓦,1,single,7,no
瓶,1,single,2|3|4|5|6|7,yes
瓶子,2,compound,2|3|4|5|6|7,yes
瓶颈,2,compound,7,no
瓷,1,single,7,no
瓷器,2,compound,7,no
甘心,2,compound,7,no
甚至,2,compound,4|5|6|7,yes
甚至于,3,compound,7,no
甜,1,single,3|4|5|6|7,yes
甜头,2,compound,7,no
甜美,2,compound,7,no
甜蜜,2,compound,7,no
生,1,single,2|3|4|5|6|7,yes
生产,2,compound,3|4|5|6|7,yes
生前,2,compound,7,no
生动,2,compound,3|4|5|6|7,yes
生命,2,compound,3|4|5|6|7,yes
生命线,3,compound,7,no
生存,2,compound,3|4|5|6|7,yes
生平,2,compound,7,no
生态,2,compound,7,no
生怕,2,compound,7,no
生意,2,compound,3|4|5|6|7,yes
生成,2,compound,5|6|7,yes
生效,2,compound,7,no
生日,2,compound,1|2|3|4|5|6|7,yes
生机,2,compound,7,no
生死,2,compound,7,no
生气,2,compound,1|2|3|4|5|6|7,yes
生活,2,compound,2|3|4|5|6|7,yes
生活费,3,compound,6|7,yes
生涯,2,compound,7,no
生物,2,compound,7,no
生理,2,compound,7,no
生病,2,compound,1|2|3|4|5|6|7,yes
生硬,2,compound,7,no
生育,2,compound,7,no
生词,2,compound,2|3|4|5|6|7,yes
生长,2,compound,3|4|5|6|7,yes
用,1,single,1|2|3|4|5|6|7,yes
用不着,3,compound,5|6|7,yes
用于,2,compound,5|6|7,yes
用人,2,compound,7,no
用力,2,compound,7,no
用功,2,compound,7,no
用品,2,compound,6|7,yes
用处,2,compound,6|7,yes
用得着,3,compound,6|7,yes
用心,2,compound,6|7,yes
用意,2,compound,7,no
用户,2,compound,5|6|7,yes
用来,2,compound,5|6|7,yes
用法,2,compound,6|7,yes
用途,2,compound,4|5|6|7,yes
用餐,2,compound,7,no
甩,1,single,7,no
田,1,single,6|7,yes
田径,2,compound,6|7,yes
由,1,single,3|4|5|6|7,yes
由于,2,compound,3|4|5|6|7,yes
由来,2,compound,7,no
由此,2,compound,5|6|7,yes
由此可见,4,compound,7,no
由此看来,4,compound,7,no
由衷,2,compound,7,no
甲,1,single,5|6|7,yes
申办,2,compound,7,no
申报,2,compound,7,no
申请,2,compound,4|5|6|7,yes
申领,2,compound,7,no
电,1,single,1|2|3|4|5|6|7,yes
电信,2,compound,7,no
电力,2,compound,6|7,yes
电动,2,compound,6|7,yes
电动车,3,compound,4|5|6|7,yes
电台,2,compound,3|4|5|6|7,yes
电器,2,compound,6|7,yes
电子版,3,compound,5|6|7,yes
电子邮件,4,compound,3|4|5|6|7,yes
电影,2,compound,1|2|3|4|5|6|7,yes
电影院,3,compound,1|2|3|4|5|6|7,yes
电报,2,compound,7,no
电梯,2,compound,4|5|6|7,yes
电池,2,compound,5|6|7,yes
电源,2,compound,4|5|6|7,yes
电灯,2,compound,4|5|6|7,yes
电线,2,compound,7,no
电网,2,compound,7,no
电脑,2,compound,1|2|3|4|5|6|7,yes
电视,2,compound,1|2|3|4|5|6|7,yes
电视剧,3,compound,3|4|5|6|7,yes
电视台,3,compound,3|4|5|6|7,yes
电视机,3,compound,1|2|3|4|5|6|7,yes
电讯,2,compound,7,no
电话,2,compound,1|2|3|4|5|6|7,yes
电车,2,compound,6|7,yes
电铃,2,compound,7,no
电饭锅,3,compound,5|6|7,yes
男,1,single,1|2|3|4|5|6|7,yes
男人,2,compound,1|2|3|4|5|6|7,yes
男士,2,compound,4|5|6|7,yes
男女,2,compound,4|5|6|7,yes
男子,2,compound,3|4|5|6|7,yes
男孩儿,3,compound,1|2|3|4|5|6|7,yes
男性,2,compound,5|6|7,yes
男朋友,3,compound,1|2|3|4|5|6|7,yes
男生,2,compound,1|2|3|4|5|6|7,yes
画,1,single,2|3|4|5|6|7,yes
画儿,2,compound,2|3|4|5|6|7,yes
画册,2,compound,7,no
画家,2,compound,2|3|4|5|6|7,yes
画展,2,compound,7,no
画蛇添足,4,compound,7,no
画面,2,compound,5|6|7,yes
画龙点睛,4,compound,7,no
畅谈,2,compound,7,no
畅通,2,compound,6|7,yes
畅销,2,compound,7,no
界,1,single,6|7,yes
界定,2,compound,7,no
界线,2,compound,7,no
界限,2,compound,7,no
畏惧,2,compound,7,no
畏缩,2,compound,7,no
留,1,single,2|3|4|5|6|7,yes
留下,2,compound,2|3|4|5|6|7,yes
留学,2,compound,3|4|5|6|7,yes
留学生,3,compound,2|3|4|5|6|7,yes
留心,2,compound,7,no
留念,2,compound,7,no
留恋,2,compound,7,no
留意,2,compound,7,no
留神,2,compound,7,no
留言,2,compound,6|7,yes
略,1,single,7,no
略微,2,compound,7,no
番,1,single,6|7,yes
番茄,2,compound,6|7,yes
畸形,2,compound,7,no
疏导,2,compound,7,no
疏忽,2,compound,7,no
疏散,2,compound,7,no
疏通,2,compound,7,no
疑惑,2,compound,7,no
疑点,2,compound,7,no
疑虑,2,compound,7,no
疑问,2,compound,4|5|6|7,yes
疗养,2,compound,4|5|6|7,yes
疗效,2,compound,7,no
疗法,2,compound,7,no
疫苗,2,compound,7,no
疯,1,single,5|6|7,yes
疯子,2,compound,7,no
疯狂,2,compound,5|6|7,yes
疲倦,2,compound,7,no
疲劳,2,compound,7,no
疲惫,2,compound,7,no
疲惫不堪,4,compound,7,no
疼,1,single,2|3|4|5|6|7,yes
疼痛,2,compound,6|7,yes
疾病,2,compound,6|7,yes
病,1,single,1|2|3|4|5|6|7,yes
病人,2,compound,1|2|3|4|5|6|7,yes
病床,2,compound,7,no
病情,2,compound,6|7,yes
病房,2,compound,6|7,yes
病毒,2,compound,5|6|7,yes
病症,2,compound,7,no
症状,2,compound,6|7,yes
症结,2,compound,7,no
痒,1,single,7,no
痕迹,2,compound,7,no
痛,1,single,3|4|5|6|7,yes
痛心,2,compound,7,no
痛快,2,compound,4|5|6|7,yes
痛苦,2,compound,3|4|5|6|7,yes
痰,1,single,7,no
痴呆,2,compound,7,no
痴心,2,compound,7,no
痴迷,2,compound,7,no
瘟疫,2,compound,7,no
瘦,1,single,5|6|7,yes
瘫,1,single,7,no
瘫痪,2,compound,7,no
瘾,1,single,7,no
癌,1,single,7,no
癌症,2,compound,7,no
登,1,single,4|5|6|7,yes
登山,2,compound,4|5|6|7,yes
登录,2,compound,4|5|6|7,yes
登机,2,compound,7,no
登记,2,compound,4|5|6|7,yes
登陆,2,compound,7,no
白,1,single,1|2|3|4|5|6|7,yes
白天,2,compound,1|2|3|4|5|6|7,yes
白白,2,compound,7,no
白色,2,compound,2|3|4|5|6|7,yes
白菜,2,compound,3|4|5|6|7,yes
白酒,2,compound,5|6|7,yes
白领,2,compound,6|7,yes
百,1,single,1|2|3|4|5|6|7,yes
百分比,3,compound,7,no
百分点,3,compound,6|7,yes
百合,2,compound,7,no
百科全书,4,compound,7,no
百货,2,compound,4|5|6|7,yes
的,1,single,1|2|3|4|5|6|7,yes
的确,2,compound,4|5|6|7,yes
的话,2,compound,2|3|4|5|6|7,yes
皆,1,single,7,no
皇上,2,compound,7,no
皇后,2,compound,7,no
皇室,2,compound,7,no
皇宫,2,compound,7,no
皇帝,2,compound,6|7,yes
皮,1,single,3|4|5|6|7,yes
皮包,2,compound,3|4|5|6|7,yes
皮带,2,compound,7,no
皮球,2,compound,6|7,yes
皮肤,2,compound,5|6|7,yes
皮鞋,2,compound,5|6|7,yes
皱,1,single,7,no
盆,1,single,5|6|7,yes
盈利,2,compound,7,no
益处,2,compound,7,no
盏,1,single,7,no
盐,1,single,4|5|6|7,yes
监察,2,compound,7,no
监护,2,compound,7,no
监控,2,compound,7,no
监测,2,compound,6|7,yes
监狱,2,compound,7,no
监督,2,compound,6|7,yes
监管,2,compound,7,no
监视,2,compound,7,no
盒,1,single,5|6|7,yes
盒子,2,compound,5|6|7,yes
盒饭,2,compound,5|6|7,yes
盖,1,single,4|5|6|7,yes
盖子,2,compound,7,no
盗,1,single,7,no
盗版,2,compound,6|7,yes
盗窃,2,compound,7,no
盘,1,single,4|5|6|7,yes
盘子,2,compound,4|5|6|7,yes
盘算,2,compound,7,no
盛,1,single,7,no
盛会,2,compound,7,no
盛大,2,compound,7,no
盛开,2,compound,7,no
盛气凌人,4,compound,7,no
盛行,2,compound,6|7,yes
盟友,2,compound,7,no
目不转睛,4,compound,7,no
目中无人,4,compound,7,no
目光,2,compound,5|6|7,yes
目前,2,compound,3|4|5|6|7,yes
目录,2,compound,7,no
目标,2,compound,3|4|5|6|7,yes
目的,2,compound,2|3|4|5|6|7,yes
目的地,3,compound,7,no
目睹,2,compound,7,no
目瞪口呆,4,compound,7,no
盯,1,single,7,no
盲人,2,compound,6|7,yes
盲目,2,compound,7,no
直,1,single,3|4|5|6|7,yes
直到,2,compound,3|4|5|6|7,yes
直升机,3,compound,6|7,yes
直奔,2,compound,7,no
直径,2,compound,7,no
直接,2,compound,2|3|4|5|6|7,yes
直播,2,compound,3|4|5|6|7,yes
直线,2,compound,5|6|7,yes
直至,2,compound,7,no
直观,2,compound,7,no
直视,2,compound,7,no
直觉,2,compound,7,no
直达,2,compound,7,no
相互,2,compound,3|4|5|6|7,yes
相传,2,compound,7,no
相伴,2,compound,7,no
相似,2,compound,3|4|5|6|7,yes
相依为命,4,compound,7,no
相信,2,compound,2|3|4|5|6|7,yes
相关,2,compound,3|4|5|6|7,yes
相反,2,compound,4|5|6|7,yes
相同,2,compound,2|3|4|5|6|7,yes
相声,2,compound,5|6|7,yes
相处,2,compound,4|5|6|7,yes
相对,2,compound,7,no
相对而言,4,compound,7,no
相差,2,compound,7,no
相应,2,compound,5|6|7,yes
相当,2,compound,3|4|5|6|7,yes
相当于,3,compound,7,no
相提并论,4,compound,7,no
相机,2,compound,2|3|4|5|6|7,yes
相比,2,compound,3|4|5|6|7,yes
